,Year,democracy_index,Incarceration_Rate_Per_100_000,Political_Rights,Civil_Liberties,bicc_gmi,cspf_sfi,gggi_ggi,gpi_conf,gpi_gpi,gpi_mil,gpi_ss,hum_satdem,hum_sti,spi_bn,spi_fob,spi_opp,spi_ospi,undp_hdi,van_part,vdem_gcrrpt,vdem_jucorrdc,wdi_homicidesf,wdi_homicidesm,wdi_inflation,wdi_lfpedubf,wdi_nersf,wdi_nersm,wdi_unempilo,wdi_unempmilo,wdi_unempmne,wdi_unempne,gd_ptsa_1.0,gd_ptsa_2.0,gd_ptsa_3.0,gd_ptsa_4.0,gd_ptsa_5.0,nelda_vcdbe_0.0,nelda_vcdbe_1.0,nelda_vcdbe_3.0,Country_Australia,Country_Austria,Country_Belgium,Country_Canada,Country_Chile,Country_Colombia,Country_Costa Rica,Country_Denmark,Country_Estonia,Country_Finland,Country_France,Country_Germany,Country_Greece,Country_Hungary,Country_Iceland,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Latvia,Country_Lithuania,Country_Luxembourg,Country_Mexico,Country_Netherlands,Country_New Zealand,Country_Norway,Country_Poland,Country_Portugal,Country_Slovakia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_USA,Country_United Kingdom
386,2021,8.9,70.33384067,39,57,157.3771471,,0.795,1.005,1.357,1.929,1.236,,,91.34999847,91.26000214,88.16000366,90.26000214,0.96200001,,3.102,3.755,,,0.581814168,42.40999985,,,5.321000099,5.061999798,4.909999847,5.099999905,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
387,2010,8.16,152.6275845,40,56,159.9282102,0.0,0.745999992,1.285,1.785,2.58,1.761,51.601719,50.211224,90.29000092,85.37999725,83.58000183,86.41000366,0.912,48.4,2.967,3.472,0.875856876,1.517977714,2.492654725,46.90999985,96.79978,95.56562,7.789999962,8.569999695,8.569999695,7.789999962,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
388,2010,8.16,81.1709449,40,56,159.9282102,0.0,0.745999992,1.285,1.785,2.58,1.761,51.601719,50.211224,90.29000092,85.37999725,83.58000183,86.41000366,0.912,48.4,2.967,3.472,0.875856876,1.517977714,2.492654725,46.90999985,96.79978,95.56562,7.789999962,8.569999695,8.569999695,7.789999962,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
389,2010,8.16,149.2531641,40,56,159.9282102,0.0,0.745999992,1.285,1.785,2.58,1.761,51.601719,50.211224,90.29000092,85.37999725,83.58000183,86.41000366,0.912,48.4,2.967,3.472,0.875856876,1.517977714,2.492654725,46.90999985,96.79978,95.56562,7.789999962,8.569999695,8.569999695,7.789999962,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
390,2011,8.16,151.9896583,40,57,152.6988613,0.0,0.746200025,1.255,1.746,2.594,1.734,54.528698,,90.13999939,86.0,83.75,86.62999725,0.90799999,48.4,2.967,3.472,0.597010232,1.419261935,3.856112447,49.84999847,93.37553,92.55985,8.039999962,8.640999794,8.640000343,8.039999962,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
391,2011,8.16,92.21095751,40,57,152.6988613,0.0,0.746200025,1.255,1.746,2.594,1.734,54.528698,,90.13999939,86.0,83.75,86.62999725,0.90799999,48.4,2.967,3.472,0.597010232,1.419261935,3.856112447,49.84999847,93.37553,92.55985,8.039999962,8.640999794,8.640000343,8.039999962,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
392,2011,8.16,154.3236665,40,57,152.6988613,0.0,0.746200025,1.255,1.746,2.594,1.734,54.528698,,90.13999939,86.0,83.75,86.62999725,0.90799999,48.4,2.967,3.472,0.597010232,1.419261935,3.856112447,49.84999847,93.37553,92.55985,8.039999962,8.640999794,8.640000343,8.039999962,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
393,2012,8.21,152.1148181,40,56,152.306305,0.0,0.743300021,1.232,1.743,2.561,1.816,54.694202,53.862038,90.06999969,87.40000153,83.68000031,87.05000305,0.90899998,48.4,2.967,3.472,0.722352612,1.229257362,2.573234797,46.79999924,90.85161,90.75171,7.880000114,8.31000042,8.319999695,7.880000114,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
394,2012,8.21,92.23341964,40,56,152.306305,0.0,0.743300021,1.232,1.743,2.561,1.816,54.694202,53.862038,90.06999969,87.40000153,83.68000031,87.05000305,0.90899998,48.4,2.967,3.472,0.722352612,1.229257362,2.573234797,46.79999924,90.85161,90.75171,7.880000114,8.31000042,8.319999695,7.880000114,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
395,2012,8.21,151.6297802,40,56,152.306305,0.0,0.743300021,1.232,1.743,2.561,1.816,54.694202,53.862038,90.06999969,87.40000153,83.68000031,87.05000305,0.90899998,48.4,2.967,3.472,0.722352612,1.229257362,2.573234797,46.79999924,90.85161,90.75171,7.880000114,8.31000042,8.319999695,7.880000114,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
396,2013,8.31,147.2249471,40,57,151.0075659,0.0,0.744000018,1.222,1.736,2.572,1.821,56.390991,,89.52999878,87.44000244,83.34999847,86.76999664,0.92199999,48.4,2.967,3.472,0.6830491,1.180490033,2.291666667,46.66999817,94.1207,93.57803,7.519999981,7.941999912,7.949999809,7.519999981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
397,2013,8.31,98.15682685,40,57,151.0075659,0.0,0.744000018,1.222,1.736,2.572,1.821,56.390991,,89.52999878,87.44000244,83.34999847,86.76999664,0.92199999,48.4,2.967,3.472,0.6830491,1.180490033,2.291666667,46.66999817,94.1207,93.57803,7.519999981,7.941999912,7.949999809,7.519999981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
398,2013,8.31,148.1690035,40,57,151.0075659,0.0,0.744000018,1.222,1.736,2.572,1.821,56.390991,,89.52999878,87.44000244,83.34999847,86.76999664,0.92199999,48.4,2.967,3.472,0.6830491,1.180490033,2.291666667,46.66999817,94.1207,93.57803,7.519999981,7.941999912,7.949999809,7.519999981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
399,2014,8.31,148.9479269,40,57,147.5907197,0.0,0.738300025,1.132,1.705,2.625,1.794,56.864857,51.763065,89.31999969,87.26999664,83.37999725,86.65000153,0.92400002,49.4,2.967,3.472,0.624652623,1.18423411,1.451120163,47.77999878,97.54052,96.84913,6.110000134,6.361000061,6.360000134,6.110000134,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
400,2014,8.31,92.85530329,40,57,147.5907197,0.0,0.738300025,1.132,1.705,2.625,1.794,56.864857,51.763065,89.31999969,87.26999664,83.37999725,86.65000153,0.92400002,49.4,2.967,3.472,0.624652623,1.18423411,1.451120163,47.77999878,97.54052,96.84913,6.110000134,6.361000061,6.360000134,6.110000134,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
401,2014,8.31,144.5695265,40,57,147.5907197,0.0,0.738300025,1.132,1.705,2.625,1.794,56.864857,51.763065,89.31999969,87.26999664,83.37999725,86.65000153,0.92400002,49.4,2.967,3.472,0.624652623,1.18423411,1.451120163,47.77999878,97.54052,96.84913,6.110000134,6.361000061,6.360000134,6.110000134,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
402,2015,8.31,148.9027987,40,57,143.982848,0.0,0.758000016,1.075,1.686,2.576,1.769,56.889515,,88.98000336,87.37000275,83.51999664,86.62000275,0.92400002,47.13,2.967,3.472,0.590770312,1.400707649,0.368046842,47.58000183,98.45768,97.82696,5.300000191,5.453999996,5.449999809,5.300000191,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
403,2015,8.31,78.1477419,40,57,143.982848,0.0,0.758000016,1.075,1.686,2.576,1.769,56.889515,,88.98000336,87.37000275,83.51999664,86.62000275,0.92400002,47.13,2.967,3.472,0.590770312,1.400707649,0.368046842,47.58000183,98.45768,97.82696,5.300000191,5.453999996,5.449999809,5.300000191,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
404,2015,8.31,144.1280476,40,57,143.982848,0.0,0.758000016,1.075,1.686,2.576,1.769,56.889515,,88.98000336,87.37000275,83.51999664,86.62000275,0.92400002,47.13,2.967,3.472,0.590770312,1.400707649,0.368046842,47.58000183,98.45768,97.82696,5.300000191,5.453999996,5.449999809,5.300000191,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
405,2016,8.36,145.8242982,40,55,145.5099643,0.0,0.751999974,1.024,1.683,2.585,1.792,54.931042,,88.95999908,87.79000092,83.45999908,86.73000336,0.92699999,52.13,2.967,3.472,0.604121412,1.792299578,1.008417368,49.27000046,,,4.809999943,4.921999931,4.920000076,4.809999943,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
406,2016,8.36,75.55835043,40,55,145.5099643,0.0,0.751999974,1.024,1.683,2.585,1.792,54.931042,,88.95999908,87.79000092,83.45999908,86.73000336,0.92699999,52.13,2.967,3.472,0.604121412,1.792299578,1.008417368,49.27000046,,,4.809999943,4.921999931,4.920000076,4.809999943,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
407,2016,8.36,141.0809111,40,55,145.5099643,0.0,0.751999974,1.024,1.683,2.585,1.792,54.931042,,88.95999908,87.79000092,83.45999908,86.73000336,0.92699999,52.13,2.967,3.472,0.604121412,1.792299578,1.008417368,49.27000046,,,4.809999943,4.921999931,4.920000076,4.809999943,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
408,2017,8.53,146.1632343,40,55,144.218115,0.0,0.769999981,1.025,1.741,2.633,1.843,,,89.12000275,87.75,83.79000092,86.88999939,0.93000001,48.78,2.967,3.472,0.739570991,1.697845364,2.557755776,50.61999893,97.23472,97.03468,4.329999924,4.427999973,4.429999828,4.329999924,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
409,2017,8.53,75.42090854,40,55,144.218115,0.0,0.769999981,1.025,1.741,2.633,1.843,,,89.12000275,87.75,83.79000092,86.88999939,0.93000001,48.78,2.967,3.472,0.739570991,1.697845364,2.557755776,50.61999893,97.23472,97.03468,4.329999924,4.427999973,4.429999828,4.329999924,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
410,2017,8.53,137.6271936,40,55,144.218115,0.0,0.769999981,1.025,1.741,2.633,1.843,,,89.12000275,87.75,83.79000092,86.88999939,0.93000001,48.78,2.967,3.472,0.739570991,1.697845364,2.557755776,50.61999893,97.23472,97.03468,4.329999924,4.427999973,4.429999828,4.329999924,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
411,2018,8.53,140.0183832,40,54,143.8340355,1.0,0.773999989,1.019,1.681,2.555,1.798,,,89.01999664,87.11000061,83.45999908,86.52999878,0.92900002,48.78,2.967,3.472,0.767706375,1.487435021,2.292839903,51.59000015,,,4.0,4.052000046,4.050000191,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
412,2018,8.53,74.77515637,40,54,143.8340355,1.0,0.773999989,1.019,1.681,2.555,1.798,,,89.01999664,87.11000061,83.45999908,86.52999878,0.92900002,48.78,2.967,3.472,0.767706375,1.487435021,2.292839903,51.59000015,,,4.0,4.052000046,4.050000191,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
413,2018,8.53,139.6627499,40,54,143.8340355,1.0,0.773999989,1.019,1.681,2.555,1.798,,,89.01999664,87.11000061,83.45999908,86.52999878,0.92900002,48.78,2.967,3.472,0.767706375,1.487435021,2.292839903,51.59000015,,,4.0,4.052000046,4.050000191,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
414,2019,8.52,139.149096,39,54,138.8994973,,0.76700002,1.211,1.74,2.498,1.729,,,89.02999878,87.33000183,82.55999756,86.30000305,0.935,,3.036,3.233,,,1.738104601,51.75999832,,,3.74000001,3.924000025,3.920000076,3.74000001,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
415,2019,8.52,79.68666085,39,54,138.8994973,,0.76700002,1.211,1.74,2.498,1.729,,,89.02999878,87.33000183,82.55999756,86.30000305,0.935,,3.036,3.233,,,1.738104601,51.75999832,,,3.74000001,3.924000025,3.920000076,3.74000001,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
